date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:10	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.50b.delayed	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:11%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:11%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:11%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:11%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:12%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:11	351384/351384	---M--	200	added ('OK')	image/png	etag:%220-55c98-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-detail-boutique.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-detail-boutique.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:12	141794/141794	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:12%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/time.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:12	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:13%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=4631	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/timea216.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:12	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:13%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=1331	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/time426b.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:13	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:13%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=1351	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/time58af.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:13	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:13%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=4651	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/timea64a.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:13	98415/98415	---M--	200	added ('OK')	image/png	etag:%220-1806f-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-02.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:13	113095/113095	---M--	200	added ('OK')	image/png	etag:%220-1b9c7-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-03.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:14	102650/102650	---M--	200	added ('OK')	image/png	etag:%220-190fa-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-04.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-04.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:14	976895/976895	---M--	200	added ('OK')	image/png	etag:%220-ee7ff-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-01.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:14	111205/111205	---M--	200	added ('OK')	image/png	etag:%220-1b265-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-05.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-suite-05.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:14	849343/849343	---M--	200	added ('OK')	image/png	etag:%220-cf5bf-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-03.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:14	205606/205606	---M--	200	added ('OK')	image/png	etag:%220-32326-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-04.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-04.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:15	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:15%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=1371	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/timea260.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:15	141821/141821	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:16%20GMT	https://www.megabox.co.kr/specialtheater/boutique/time?brchNo=4104	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/boutique/time8a8f.html	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:15	250553/250553	---M--	200	added ('OK')	image/png	etag:%220-3d2b9-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-02.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:15	930563/930563	---M--	200	added ('OK')	image/png	etag:%220-e3303-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-01.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:16	147002/147002	---M--	200	added ('OK')	image/png	etag:%220-23e3a-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-02.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:16	1047282/1047282	---M--	200	added ('OK')	image/png	etag:%220-ffaf2-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-01.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:16	122589/122589	---M--	200	added ('OK')	image/png	etag:%220-1dedd-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-03.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:16	128529/128529	---M--	200	added ('OK')	image/png	etag:%220-1f611-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-04.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-04.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:16	123081/123081	---M--	200	added ('OK')	image/png	etag:%220-1e0c9-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-05.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-private-05.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:17	227234/227234	---M--	200	added ('OK')	image/png	etag:%220-377a2-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-rental-01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-boutique-rental-01.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:17	230603/230603	---M--	200	added ('OK')	image/png	etag:%225e12cb40:384cb%22	https://img.megabox.co.kr/SharedImg/store/2020/01/06/g2OrIICz7MGbYwB1lr05UuDjTgzf2Ru5.png	C:/Users/SiSt171/Desktop/mega/megabox/img.megabox.co.kr/SharedImg/store/2020/01/06/g2OrIICz7MGbYwB1lr05UuDjTgzf2Ru5.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:17	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.52a.delayed	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:17	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.52b.delayed	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:17	49335/49335	---M--	200	added ('OK')	image/png	etag:%225e2a86ed:c0b7%22	https://img.megabox.co.kr/SharedImg/store/2020/01/24/zYZUERT90TAXcjCEUxbl1FMhwR1Mf42Z.png	C:/Users/SiSt171/Desktop/mega/megabox/img.megabox.co.kr/SharedImg/store/2020/01/24/zYZUERT90TAXcjCEUxbl1FMhwR1Mf42Z.png	(from https://www.megabox.co.kr/specialtheater/boutique)
15:38:17	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:18%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:18	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:18%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:18	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:19%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:18	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:19%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:18	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:19%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:19	256408/256408	---M--	200	added ('OK')	image/png	etag:%220-3e998-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-detail-mx.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-detail-mx.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:19	125595/125595	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:19%20GMT	https://www.megabox.co.kr/specialtheater/mx/time	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/mx/time.html	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:19	1091927/1091927	---M--	200	added ('OK')	image/png	etag:%220-10a957-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view01.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:19	60903/60903	---M--	200	added ('OK')	image/png	etag:%220-ede7-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view02.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:20	58797/58797	---M--	200	added ('OK')	image/png	etag:%220-e5ad-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view03.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:20	104529/104529	---M--	200	added ('OK')	image/png	etag:%220-19851-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view04.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view04.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:20	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.538.delayed	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:20	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.539.delayed	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:20	982989/982989	---M--	200	added ('OK')	image/png	etag:%220-effcd-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view05.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-mx-view05.png	(from https://www.megabox.co.kr/specialtheater/mx)
15:38:20	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:21%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:21	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:21%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:21	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:21%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:21	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:22%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:21	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:22%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:21	219381/219381	---M--	200	added ('OK')	image/png	etag:%220-358f5-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-detail-kids.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-detail-kids.png	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:22	124697/124697	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:22%20GMT	https://www.megabox.co.kr/specialtheater/megakids/time	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/megakids/time.html	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:22	230180/230180	---M--	200	added ('OK')	image/png	etag:%220-38324-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view02.png	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:23	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.544.delayed	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:23	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.545.delayed	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:23	208402/208402	---M--	200	added ('OK')	image/png	etag:%220-32e12-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view03.png	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:23	731216/731216	---M--	200	added ('OK')	image/png	etag:%220-b2850-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-kids-view01.png	(from https://www.megabox.co.kr/specialtheater/megakids)
15:38:23	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:23%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list.546.delayed	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:23	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:23%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:23	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:24%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:23	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:24%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:24	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:24%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:24	203220/203220	---M--	200	added ('OK')	image/png	etag:%220-319d4-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-detail-comfort.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-detail-comfort.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:24	127402/127402	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:25%20GMT	https://www.megabox.co.kr/specialtheater/comfort/time	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/comfort/time.html	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:24	3365/3365	---M--	200	added ('OK')	image/png	etag:%220-d25-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-table-chair.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-table-chair.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:25	3449/3449	---M--	200	added ('OK')	image/png	etag:%220-d79-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-arm-chair.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-arm-chair.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:25	3474/3474	---M--	200	added ('OK')	image/png	etag:%220-d92-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-side-chair.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-side-chair.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:25	3629/3629	---M--	200	added ('OK')	image/png	etag:%220-e2d-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-wide-chair.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-wide-chair.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:25	758094/758094	---M--	200	added ('OK')	image/png	etag:%220-b914e-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view01.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:26	320862/320862	---M--	200	added ('OK')	image/png	etag:%220-4e55e-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view02.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view02.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:26	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.554.delayed	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:26	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.555.delayed	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:26	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list.556.delayed	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:26	290838/290838	---M--	200	added ('OK')	image/png	etag:%220-47016-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view03.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-comfort-view03.png	(from https://www.megabox.co.kr/specialtheater/comfort)
15:38:26	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:27%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:26	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:27%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:26	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:27%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:27	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:27%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:27	99667/99667	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202020%2006:38:28%20GMT	https://www.megabox.co.kr/specialtheater/firstclub/info	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/firstclub/info	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:27	266449/266449	---M--	200	added ('OK')	image/png	etag:%220-410d1-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/bg-detail-first.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/bg-detail-first.png	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:27	123321/123321	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jul%202020%2006:38:28%20GMT	https://www.megabox.co.kr/specialtheater/firstclub/time	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/specialtheater/firstclub/time.html	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:28	247998/247998	---M--	200	added ('OK')	image/png	etag:%220-3c8be-5f0291cb%22	https://www.megabox.co.kr/static/pc/images/theater/img-theater-first-view01.png	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/static/pc/images/theater/img-theater-first-view01.png	(from https://www.megabox.co.kr/specialtheater/firstclub)
15:38:28	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.560.delayed	(from https://www.megabox.co.kr/event/promotion)
15:38:28	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.561.delayed	(from https://www.megabox.co.kr/event/promotion)
15:38:28	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list.562.delayed	(from https://www.megabox.co.kr/event/promotion)
